	id	drug_agent	pheno_eucast
4428	ERR9839084	CIP	R
4429	ERR9839085	CIP	S
4430	ERR9839086	CIP	R
4431	ERR9839087	CIP	S
4432	ERR9839088	CIP	R
4433	ERR9839089	CIP	S
4434	ERR9839090	CIP	R
4435	ERR9839091	CIP	S
4436	ERR9839092	CIP	S
4437	ERR9839093	CIP	S
4438	ERR9839094	CIP	S
4439	ERR9839095	CIP	S
4440	ERR9839096	CIP	R
4441	ERR9839097	CIP	S
4442	ERR9839098	CIP	R
4443	ERR9839099	CIP	R
4444	ERR9839100	CIP	S
4445	ERR9839101	CIP	R
4446	ERR9839102	CIP	R
4447	ERR9839103	CIP	S
4448	ERR9839104	CIP	S
4449	ERR9839105	CIP	R
4450	ERR9839106	CIP	S
4451	ERR9839107	CIP	S
4452	ERR9839108	CIP	S
4453	ERR9839109	CIP	S
4454	ERR9839110	CIP	R
4455	ERR9839111	CIP	R
4456	ERR9839112	CIP	S
4457	ERR9839113	CIP	R
4458	ERR9839114	CIP	R
4459	ERR9839115	CIP	S
4460	ERR9839116	CIP	S
4461	ERR9839117	CIP	S
4462	ERR9839118	CIP	S
4463	ERR9839119	CIP	R
4464	ERR9839120	CIP	S
4465	ERR9839121	CIP	S
4466	ERR9839122	CIP	S
4467	ERR9839123	CIP	S
4468	ERR9839124	CIP	R
4469	ERR9839125	CIP	R
4470	ERR9839126	CIP	R
4471	ERR9839127	CIP	S
4472	ERR9839128	CIP	R
4473	ERR9839129	CIP	S
4474	ERR9839130	CIP	S
4475	ERR9839131	CIP	R
4476	ERR9839132	CIP	R
4477	ERR9839133	CIP	S
4478	ERR9839134	CIP	R
4479	ERR9839135	CIP	R
4480	ERR9839136	CIP	S
4481	ERR9839137	CIP	S
4482	ERR9839138	CIP	S
4483	ERR9839139	CIP	R
4484	ERR9839140	CIP	R
4485	ERR9839141	CIP	R
4486	ERR9839142	CIP	R
4487	ERR9839143	CIP	S
4488	ERR9839144	CIP	R
4489	ERR9839145	CIP	R
4490	ERR9839146	CIP	R
4491	ERR9839147	CIP	S
4492	ERR9839148	CIP	S
4493	ERR9839149	CIP	R
4494	ERR9839150	CIP	S
4495	ERR9839151	CIP	S
4496	ERR9839152	CIP	S
4497	ERR9839153	CIP	S
4498	ERR9839154	CIP	R
4499	ERR9839155	CIP	R
4500	ERR9839156	CIP	R
4501	ERR9839157	CIP	S
4502	ERR9839158	CIP	S
4503	ERR9839159	CIP	S
4504	ERR9839160	CIP	S
4505	ERR9839161	CIP	R
4506	ERR9839162	CIP	R
4507	ERR9839163	CIP	R
4508	ERR9839164	CIP	R
4509	ERR9839165	CIP	R
4510	ERR9839166	CIP	R
4511	ERR9839167	CIP	R
4512	ERR9839168	CIP	S
4513	ERR9839169	CIP	S
4514	ERR9839170	CIP	S
4515	ERR9839171	CIP	R
4516	ERR9839172	CIP	S
4517	ERR9839173	CIP	R
4518	ERR9839174	CIP	R
4519	ERR9839175	CIP	S
4520	ERR9839176	CIP	S
4521	ERR9839177	CIP	S
4522	ERR9839178	CIP	R
4523	ERR9839179	CIP	S
4524	ERR9839180	CIP	S
4525	ERR9839181	CIP	S
4526	ERR9839182	CIP	R
4527	ERR9839183	CIP	R
4528	ERR9839184	CIP	R
4529	ERR9839185	CIP	R
4530	ERR9839186	CIP	S
4531	ERR9839187	CIP	S
4532	ERR9839188	CIP	R
4533	ERR9839189	CIP	S
4534	ERR9839190	CIP	R
4535	ERR9839191	CIP	R
4536	ERR9839192	CIP	S
4537	ERR9839193	CIP	S
4538	ERR9839194	CIP	R
4539	ERR9839195	CIP	S
4540	ERR9839196	CIP	R
4541	ERR9839197	CIP	S
4542	ERR9839198	CIP	R
4543	ERR9839199	CIP	R
4544	ERR9839200	CIP	S
4545	ERR9839201	CIP	R
4546	ERR9839202	CIP	R
4547	ERR9839203	CIP	S
4548	ERR9839204	CIP	R
4549	ERR9839205	CIP	R
4550	ERR9839206	CIP	S
4551	ERR9839207	CIP	R
4552	ERR9839208	CIP	R
4553	ERR9839209	CIP	R
4554	ERR9839210	CIP	R
4555	ERR9839211	CIP	R
4556	ERR9839212	CIP	R
4557	ERR9839213	CIP	R
4558	ERR9839214	CIP	R
4559	ERR9839215	CIP	R
4560	ERR9839216	CIP	R
4561	ERR9839217	CIP	S
4562	ERR9839218	CIP	R
4563	ERR9839219	CIP	R
4564	ERR9839220	CIP	S
4565	ERR9839221	CIP	R
4566	ERR9839222	CIP	R
4567	ERR9839223	CIP	R
4568	ERR9839224	CIP	R
4569	ERR9839225	CIP	R
4570	ERR9839226	CIP	R
4571	ERR9839227	CIP	R
4572	ERR9839228	CIP	S
4573	ERR9839230	CIP	S
4574	ERR9839232	CIP	R
4575	ERR9839233	CIP	S
4576	ERR9839235	CIP	R
4577	ERR9839236	CIP	R
4578	ERR9839237	CIP	R
4579	ERR9839238	CIP	R
4580	ERR9839239	CIP	R
4581	ERR9839241	CIP	R
4582	ERR9839242	CIP	R
4583	ERR9839243	CIP	R
4584	ERR9839244	CIP	S
4585	ERR9839245	CIP	S
4586	ERR9839246	CIP	R
4587	ERR9839247	CIP	S
4588	ERR9839248	CIP	S
4589	ERR9839249	CIP	R
4590	ERR9839250	CIP	R
4591	ERR9839251	CIP	R
4592	ERR9839252	CIP	S
4593	ERR9839253	CIP	R
4594	ERR9839254	CIP	R
4595	ERR9839256	CIP	S
4596	ERR9839257	CIP	R
4597	ERR9839258	CIP	R
4598	ERR9839259	CIP	S
4599	ERR9839260	CIP	R
4600	ERR9839261	CIP	R
4601	ERR9839262	CIP	R
4602	ERR9839263	CIP	R
4603	ERR9839264	CIP	S
4604	ERR9839265	CIP	R
4605	ERR9839267	CIP	S
4606	ERR9839269	CIP	S
4607	ERR9839270	CIP	S
4608	ERR9839271	CIP	R
4609	ERR9839275	CIP	R
4610	ERR9839277	CIP	R
4611	ERR9839278	CIP	S
4612	ERR9839279	CIP	R
4613	ERR9839281	CIP	R
4614	ERR9839283	CIP	R
4615	ERR9839285	CIP	R
4616	ERR9839286	CIP	R
4617	ERR9839288	CIP	R
4618	ERR9839289	CIP	R
4619	ERR9839293	CIP	R
4620	ERR9839294	CIP	R
4621	ERR9839296	CIP	S
4622	ERR9839299	CIP	S
4623	ERR9839300	CIP	R
4624	ERR9839302	CIP	S
4625	ERR9839305	CIP	S
4626	ERR9839306	CIP	S
4627	ERR9839307	CIP	R
4628	ERR9839309	CIP	R
4629	ERR9839311	CIP	S
4630	ERR9839312	CIP	R
4631	ERR9839313	CIP	S
4632	ERR9839315	CIP	R
4633	ERR9839316	CIP	R
4634	ERR9839317	CIP	R
4635	ERR9839318	CIP	S
4636	ERR9839319	CIP	S
4637	ERR9839320	CIP	R
4638	ERR9839321	CIP	S
4639	ERR9839322	CIP	R
4640	ERR9839323	CIP	R
4641	ERR9839324	CIP	S
4642	ERR9839325	CIP	R
4643	ERR9839326	CIP	R
4644	ERR9839327	CIP	R
4645	ERR9839328	CIP	R
4646	ERR9839329	CIP	S
4647	ERR9839330	CIP	R
4648	ERR9839331	CIP	R
4649	ERR9839332	CIP	R
4650	ERR9839333	CIP	S
4651	ERR9839334	CIP	S
4652	ERR9839335	CIP	S
4653	ERR9839336	CIP	R
4654	ERR9839337	CIP	R
4655	ERR9839338	CIP	R
4656	ERR9839339	CIP	S
4657	ERR9839340	CIP	R
4658	ERR9839341	CIP	R
4659	ERR9839342	CIP	S
4660	ERR9839343	CIP	R
4661	ERR9839344	CIP	R
4662	ERR9839345	CIP	R
4663	ERR9839346	CIP	R
4664	ERR9839347	CIP	R
4665	ERR9839348	CIP	R
4666	ERR9839349	CIP	S
4667	ERR9839350	CIP	S
4668	ERR9839351	CIP	R
4669	ERR9839352	CIP	R
4670	ERR9839353	CIP	R
4671	ERR9839354	CIP	R
4672	ERR9839355	CIP	R
4673	ERR9839356	CIP	R
4674	ERR9839357	CIP	R
4675	ERR9839358	CIP	R
4676	ERR9839359	CIP	R
4677	ERR9839360	CIP	R
4678	ERR9839361	CIP	S
4679	ERR9839362	CIP	R
4680	ERR9839363	CIP	S
4681	ERR9839364	CIP	R
4682	ERR9839365	CIP	S
4683	ERR9839366	CIP	S
4684	ERR9839367	CIP	S
4685	ERR9839368	CIP	S
4686	ERR9839369	CIP	S
4687	ERR9839370	CIP	S
4688	ERR9839371	CIP	R
4689	ERR9839372	CIP	R
4690	ERR9839373	CIP	S
4691	ERR9839374	CIP	R
4692	ERR9839375	CIP	R
4693	ERR9839376	CIP	S
4694	ERR9839377	CIP	R
4695	ERR9839378	CIP	S
4696	ERR9839379	CIP	S
4697	ERR9839380	CIP	R
4698	ERR9839381	CIP	R
4699	ERR9839382	CIP	R
4700	ERR9839383	CIP	R
4701	ERR9839384	CIP	R
4702	ERR9839385	CIP	R
4703	ERR9839386	CIP	R
4704	ERR9839387	CIP	R
4705	ERR9839388	CIP	R
4706	ERR9839389	CIP	R
4707	ERR9839390	CIP	R
4708	ERR9839391	CIP	R
4709	ERR9839392	CIP	R
4710	ERR9839393	CIP	R
4711	ERR9839394	CIP	R
4712	ERR9839395	CIP	S
4713	ERR9839396	CIP	S
4714	ERR9839398	CIP	S
4715	ERR9839399	CIP	R
4716	ERR9839400	CIP	S
4717	ERR9839402	CIP	S
4718	ERR9839403	CIP	S
4719	ERR9839405	CIP	S
4720	ERR9839406	CIP	R
4721	ERR9839407	CIP	R
4722	ERR9839408	CIP	R
4723	ERR9839409	CIP	R
4724	ERR9839410	CIP	S
4725	ERR9839411	CIP	R
4726	ERR9839412	CIP	R
4727	ERR9839413	CIP	R
4728	ERR9839414	CIP	R
4729	ERR9839415	CIP	R
4730	ERR9839416	CIP	S
4731	ERR9839417	CIP	S
4732	ERR9839418	CIP	S
4733	ERR9839419	CIP	S
4734	ERR9839420	CIP	R
4735	ERR9839421	CIP	R
4736	ERR9839422	CIP	S
4737	ERR9839423	CIP	R
4738	ERR9839424	CIP	S
4739	ERR9839425	CIP	S
4740	ERR9839426	CIP	R
4741	ERR9839427	CIP	R
4742	ERR9839428	CIP	S
4743	ERR9839429	CIP	S
4744	ERR9839430	CIP	S
4745	ERR9839431	CIP	R
4746	ERR9839432	CIP	S
4747	ERR9839433	CIP	R
4748	ERR9839434	CIP	R
4749	ERR9839435	CIP	S
4750	ERR9839436	CIP	S
4751	ERR9839437	CIP	R
4752	ERR9839438	CIP	R
4753	ERR9839439	CIP	R
4754	ERR9839440	CIP	R
4755	ERR9839441	CIP	R
4756	ERR9839442	CIP	R
4757	ERR9839443	CIP	R
4758	ERR9839444	CIP	S
4759	ERR9839445	CIP	S
4760	ERR9839446	CIP	R
4761	ERR9839447	CIP	S
4762	ERR9839448	CIP	R
4763	ERR9839449	CIP	R
4764	ERR9839450	CIP	R
4765	ERR9839451	CIP	R
4766	ERR9839452	CIP	S
4767	ERR9839453	CIP	S
4768	ERR9839454	CIP	R
4769	ERR9839455	CIP	R
4770	ERR9839456	CIP	R
4771	ERR9839457	CIP	S
4772	ERR9839458	CIP	R
4773	ERR9839459	CIP	R
4774	ERR9839460	CIP	R
4775	ERR9839461	CIP	R
4776	ERR9839462	CIP	S
4777	ERR9839463	CIP	S
4778	ERR9839464	CIP	S
4779	ERR9839465	CIP	S
4780	ERR9839466	CIP	R
4781	ERR9839467	CIP	R
4782	ERR9839468	CIP	S
4783	ERR9839469	CIP	R
4784	ERR9839470	CIP	R
4785	ERR9839471	CIP	R
4786	ERR9839472	CIP	S
4787	ERR9839473	CIP	R
4788	ERR9839474	CIP	S
4789	ERR9839475	CIP	R
4790	ERR9839476	CIP	R
4791	ERR9839477	CIP	R
4792	ERR9839478	CIP	R
4793	ERR9839479	CIP	S
4794	ERR9839480	CIP	S
4795	ERR9839481	CIP	S
4796	ERR9839482	CIP	S
4797	ERR9839483	CIP	S
4798	ERR9839484	CIP	R
4799	ERR9839485	CIP	R
4800	ERR9839486	CIP	S
4801	ERR9839487	CIP	R
4802	ERR9839488	CIP	S
4803	ERR9839489	CIP	R
4804	ERR9839490	CIP	R
4805	ERR9839491	CIP	S
4806	ERR9839492	CIP	S
4807	ERR9839493	CIP	S
4808	ERR9839494	CIP	R
4809	ERR9839495	CIP	R
4810	ERR9839496	CIP	R
4811	ERR9839497	CIP	S
4812	ERR9839498	CIP	S
4813	ERR9839499	CIP	R
4814	ERR9839500	CIP	R
4815	ERR9839501	CIP	R
4816	ERR9839502	CIP	R
4817	ERR9839503	CIP	R
4818	ERR9839504	CIP	R
4819	ERR9839505	CIP	R
4820	ERR9839506	CIP	R
4821	ERR9839507	CIP	R
4822	ERR9839508	CIP	S
4823	ERR9839509	CIP	R
4824	ERR9839510	CIP	S
4825	ERR9839511	CIP	S
4826	ERR9839512	CIP	S
4827	ERR9839513	CIP	S
4828	ERR9839514	CIP	S
4829	ERR9839515	CIP	S
4830	ERR9839516	CIP	R
4831	ERR9839517	CIP	S
4832	ERR9839518	CIP	R
4833	ERR9839519	CIP	R
4834	ERR9839520	CIP	R
4835	ERR9839521	CIP	R
4836	ERR9839523	CIP	S
4837	ERR9839524	CIP	R
